ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,AP ,yuvagalam,amaravati,ambati rambabu,YS Viveka Case,Kuppam,janasena party,tdp pattabhi,ap employees,ap assembly session today,jr ntr,Atchannaidu,high court,alliance,Peddireddy ,vizag steel plant,vangalapudi anitha,ambati rambabu ,gudivada amarnath,polavaram,visakha,byreddy siddharth reddy
xhmIL78jtN8,2023-02-15,0.9987940788269044,618.0,ABN,120.0,2.0,murthy.png,murthy,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
t0h63qvuw2U,2023-02-15,0.5817822813987732,1121.0,ABN,114.0,2.0,murthy.png,murthy,MEDIA,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fKau_zLXyls,2023-02-15,-0.9990200996398926,1667.0,TV5,330.0,2.0,murthy.png,murthy,MEDIA,,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9ZJVGRLYkSA,2023-02-15,-0.9891842603683472,10596.0,TV9,154.0,6.0,murthy.png,murthy,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QyfrKUiW7ys,2023-02-15,0.9973785877227784,2355.0,TV5,385.0,1.0,murthy.png,murthy,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZfMh5ap7FqM,2023-02-15,0.9971690773963928,419.0,ABN,120.0,0.0,murthy.png,murthy,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yq27W2Ld-8Y,2023-02-16,-0.997990608215332,7284.0,TV5,270.0,9.0,murthy.png,murthy,MEDIA,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
vNlyOSvZD5M,2023-02-16,-0.9960439205169678,12441.0,TV5,585.0,13.0,murthy.png,murthy,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
WDoK0f53gIY,2023-02-16,-0.7023406028747559,3144.0,TV5,575.0,21.0,murthy.png,murthy,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zmCfUZyisgM,2023-02-16,0.9987659454345704,136195.0,Sakshi,516.0,197.0,murthy.png,murthy,MEDIA,,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8aha3TdYgs,2023-02-17,0.944141149520874,7716.0,TV5,340.0,19.0,murthy.png,murthy,MEDIA,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jHLZmc4C4Pc,2023-02-17,-0.998822033405304,11494.0,TV5,380.0,17.0,murthy.png,murthy,MEDIA,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dLnXVrqg6B0,2023-02-17,0.9953935146331788,10215.0,TV5,273.0,1.0,murthy.png,murthy,MEDIA,,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
q4n38EdBqoY,2023-02-17,-0.9991164803504944,68201.0,TV5,215.0,90.0,murthy.png,murthy,MEDIA,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
GS47GxbimVQ,2023-02-17,-0.9988038539886476,91876.0,TV5,560.0,143.0,murthy.png,murthy,MEDIA,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cbto_l9xZ8k,2023-02-17,-0.999178946018219,4016.0,TV5,270.0,3.0,murthy.png,murthy,MEDIA,,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CQX88Qow7Ss,2023-02-18,-0.9994675517082214,17100.0,TV5,455.0,15.0,murthy.png,murthy,MEDIA,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JzHRKWsbUAU,2023-02-18,0.6460383534431458,23914.0,TV5,455.0,54.0,murthy.png,murthy,MEDIA,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41BS5Tamu6U,2023-02-18,-0.9809409976005554,48214.0,TV5,330.0,36.0,murthy.png,murthy,MEDIA,,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VDpBjMauDi4,2023-02-19,-0.9961445331573486,5429.0,TV5,340.0,2.0,murthy.png,murthy,MEDIA,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
te9LaJDJezo,2023-02-19,0.9978200197219848,3476.0,TV9,242.0,0.0,murthy.png,murthy,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80WTmwrVrgY,2023-02-19,0.9276237487792968,18437.0,TV5,405.0,17.0,murthy.png,murthy,MEDIA,,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
G9OhxS6crR4,2023-02-19,0.9982288479804992,56256.0,TV5,260.0,18.0,murthy.png,murthy,MEDIA,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
cn4nX4M6zQ4,2023-02-20,0.9951186180114746,509.0,TV9,262.0,1.0,murthy.png,murthy,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ni_Vur6bmLk,2023-02-20,-0.9955865144729614,76778.0,TV5,235.0,123.0,murthy.png,murthy,MEDIA,,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2vjGQTWZw6I,2023-02-20,-0.971795618534088,60161.0,TV5,115.0,48.0,murthy.png,murthy,MEDIA,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
jE1BOygRcoo,2023-02-20,0.9949631690979004,232545.0,TV5,310.0,465.0,murthy.png,murthy,MEDIA,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V4MLAW_RYFA,2023-02-20,-0.9983855485916138,4212.0,TV5,275.0,4.0,murthy.png,murthy,MEDIA,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
s2feCcOPW5w,2023-02-21,-0.992317795753479,79928.0,TV5,185.0,128.0,murthy.png,murthy,MEDIA,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1Gr_XtIgTjE,2023-02-21,0.9974979758262634,7913.0,Sakshi,482.0,7.0,murthy.png,murthy,MEDIA,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ewk-cyqQFiQ,2023-02-21,-0.9991762042045592,46315.0,TV5,205.0,66.0,murthy.png,murthy,MEDIA,,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
48mTyu3r5qI,2023-02-22,0.9984514713287354,4793.0,ABN,258.0,4.0,murthy.png,murthy,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ixAS4wex0pA,2023-02-22,0.9508833289146424,12896.0,TV5,205.0,8.0,murthy.png,murthy,MEDIA,,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Mhqwa15uQgg,2023-02-22,0.991288125514984,27077.0,TV5,140.0,30.0,murthy.png,murthy,MEDIA,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
wcMpDJP_5Uo,2023-02-22,0.9957523345947266,3645.0,ABN,256.0,8.0,murthy.png,murthy,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
rxCOK75nu_s,2023-02-23,0.9977803826332092,12300.0,TV5,275.0,19.0,murthy.png,murthy,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oGls1gBUsPU,2023-02-23,0.9770814776420592,94020.0,TV5,315.0,62.0,murthy.png,murthy,MEDIA,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S8-OYc2rYmo,2023-02-23,-0.998578667640686,122024.0,TV5,330.0,75.0,murthy.png,murthy,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LtumijYeYqw,2023-02-23,-0.9966248273849488,1617.0,ABN,268.0,0.0,murthy.png,murthy,MEDIA,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kh4SqVVI2rk,2023-02-24,-0.9944485425949096,39783.0,TV5,180.0,24.0,murthy.png,murthy,MEDIA,,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1P5JcNP-FG0,2023-02-25,0.9951640367507936,5726.0,TV5,190.0,9.0,murthy.png,murthy,MEDIA,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ceH1Uh4uXPY,2023-02-25,-0.9920652508735656,2726.0,TV5,210.0,8.0,murthy.png,murthy,MEDIA,,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
07SaTQeEuBI,2023-02-27,-0.9976264834403992,1678.0,TV5,85.0,2.0,murthy.png,murthy,MEDIA,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MVC_8HZAFJA,2023-02-27,-0.9958263039588928,2018.0,TV5,335.0,6.0,murthy.png,murthy,MEDIA,,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
KaNUGJeBaGk,2023-02-28,0.9941587448120116,1706.0,TV5,100.0,1.0,murthy.png,murthy,MEDIA,,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fRB1iuATKco,2023-02-28,-0.9991921782493592,695.0,TV5,350.0,1.0,murthy.png,murthy,MEDIA,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
QUo9TW8ziG8,2023-02-28,0.9972656965255736,109280.0,TV5,345.0,229.0,murthy.png,murthy,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N-d8h9CVpk0,2023-02-28,0.9982036352157592,641.0,TV5,90.0,0.0,murthy.png,murthy,MEDIA,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7WMMZj0QGbM,2023-03-01,0.994472324848175,62494.0,TV5,150.0,114.0,murthy.png,murthy,MEDIA,,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
T_l0UOyCbIg,2023-03-02,-0.98381108045578,129081.0,TV5,355.0,143.0,murthy.png,murthy,MEDIA,,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
oiNJ6K0sVU8,2023-03-02,-0.9984386563301086,1130.0,TV5,135.0,1.0,murthy.png,murthy,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PKm96P8mk48,2023-03-04,-0.9812691807746888,4844.0,TV5,125.0,3.0,murthy.png,murthy,MEDIA,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
roePR7Sxur4,2023-03-04,-0.998190939426422,8092.0,TV5,250.0,35.0,murthy.png,murthy,MEDIA,,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1mk600CytAE,2023-03-04,0.9957190155982972,34848.0,TV5,185.0,88.0,murthy.png,murthy,MEDIA,,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
qJhH-80F8k0,2023-03-04,-0.9113149046897888,39605.0,TV5,190.0,126.0,murthy.png,murthy,MEDIA,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kuGpL3Qm3-o,2023-03-05,-0.9900904893875122,8412.0,TV5,265.0,21.0,murthy.png,murthy,MEDIA,,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
-F5VSXoMacI,2023-03-06,-0.9901210069656372,2257.0,TV5,260.0,3.0,murthy.png,murthy,MEDIA,,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
HprpBhIbEfA,2023-03-06,-0.9923071265220642,67519.0,TV5,119.0,15.0,murthy.png,murthy,MEDIA,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
nxN407C-hD4,2023-03-06,-0.997751772403717,931.0,TV5,105.0,1.0,murthy.png,murthy,MEDIA,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vypoc4BXtrk,2023-03-07,0.9964996576309204,13064.0,TV5,265.0,99.0,murthy.png,murthy,MEDIA,,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tVKV1wbXnRk,2023-03-07,-0.9957595467567444,189619.0,TV5,320.0,269.0,murthy.png,murthy,MEDIA,,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gioZExNxFbA,2023-03-08,0.9957088232040404,29657.0,TV5,355.0,52.0,murthy.png,murthy,MEDIA,,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Pp55z11-sRs,2023-03-08,-0.9864364266395568,4191.0,TV5,110.0,5.0,murthy.png,murthy,MEDIA,,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4PTKwRn5IVo,2023-03-08,-0.9923946857452391,11631.0,TV5,325.0,38.0,murthy.png,murthy,MEDIA,,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mJ1ybLuT-dg,2023-03-08,-0.9772183895111084,25024.0,TV5,235.0,31.0,murthy.png,murthy,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
kXbKnFwRvGs,2023-03-08,-0.998798131942749,3938.0,TV5,260.0,5.0,murthy.png,murthy,MEDIA,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
JCjAizIR-cw,2023-03-08,-0.997831642627716,1336.0,TV5,65.0,4.0,murthy.png,murthy,MEDIA,,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LNk-oLHFBHU,2023-03-08,-0.9967103004455566,2755.0,TV5,210.0,5.0,murthy.png,murthy,MEDIA,,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
PEuKUneMoTI,2023-03-08,-0.9989610910415648,2703.0,TV5,155.0,5.0,murthy.png,murthy,MEDIA,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Y18qJp_ymmw,2023-03-09,-0.9947665929794312,40422.0,TV5,195.0,46.0,murthy.png,murthy,MEDIA,,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2XOfU8eK-Kg,2023-03-09,-0.978893220424652,1945.0,TV5,350.0,3.0,murthy.png,murthy,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ibB99sCJ9-U,2023-03-09,-0.9862661957740784,3251.0,TV5,205.0,1.0,murthy.png,murthy,MEDIA,,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DwUraQgdi4c,2023-03-10,-0.9983314871788024,4042.0,TV5,225.0,9.0,murthy.png,murthy,MEDIA,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
rLJUoEmJLDw,2023-03-10,-0.9987164735794068,9389.0,TV5,190.0,18.0,murthy.png,murthy,MEDIA,,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TQubq8Rjz8o,2023-03-11,-0.9985007047653198,11215.0,TV5,285.0,56.0,murthy.png,murthy,MEDIA,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5lM08KcEQHE,2023-03-11,-0.9929745197296144,14895.0,TV5,95.0,8.0,murthy.png,murthy,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
n5d7afzsYBE,2023-03-11,-0.9982821941375732,27550.0,TV5,170.0,65.0,murthy.png,murthy,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fCNzNHOhtd0,2023-03-12,0.9961806535720824,886.0,ABN,271.0,1.0,murthy.png,murthy,MEDIA,,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
VbvAAJHCxVU,2023-03-12,0.998656153678894,270081.0,TV5,320.0,436.0,murthy.png,murthy,MEDIA,,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
KsPQ-1Xd2T8,2023-03-13,0.9985105395317078,1299.0,TV5,245.0,0.0,murthy.png,murthy,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OPJApXya0wk,2023-03-13,0.9982012510299684,23129.0,TV5,180.0,13.0,murthy.png,murthy,MEDIA,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
QyyAan8QZd4,2023-03-13,0.9989007711410522,1523.0,TV5,225.0,0.0,murthy.png,murthy,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
dxzAtfQk5f0,2023-03-14,0.9960195422172546,618.0,TV5,178.0,0.0,murthy.png,murthy,MEDIA,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2ZD8rDsIzK8,2023-03-14,0.9979903697967528,3350.0,TV5,206.0,5.0,murthy.png,murthy,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4hXamH4718,2023-03-14,-0.9984557628631592,2104.0,TV5,230.0,2.0,murthy.png,murthy,MEDIA,,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
LOelIpHD2-Y,2023-03-14,0.9971146583557128,64791.0,TV5,230.0,156.0,murthy.png,murthy,MEDIA,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ooH7BFtUEew,2023-03-14,-0.9943736791610718,2747.0,TV5,210.0,11.0,murthy.png,murthy,MEDIA,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
98Nvkto6UwU,2023-03-15,-0.992434024810791,934.0,TV9,261.0,1.0,murthy.png,murthy,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
w-wWtLQx9KQ,2023-03-15,-0.997836410999298,149004.0,TV5,290.0,159.0,murthy.png,murthy,MEDIA,,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
vgZSCjUddMI,2023-03-15,-0.9989280104637146,924.0,TV9,299.0,0.0,murthy.png,murthy,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OKjmDBldLAA,2023-03-15,-0.9959017634391784,2894.0,TV5,280.0,11.0,murthy.png,murthy,MEDIA,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
xnhY6g6H3lw,2023-03-15,-0.9389124512672424,3004.0,TV5,170.0,9.0,murthy.png,murthy,MEDIA,,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OOk4yksJS3g,2023-03-16,-0.9959224462509156,46414.0,TV5,95.0,60.0,murthy.png,murthy,MEDIA,,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
I0I2TGfUJcw,2023-03-17,0.9956932663917542,65085.0,TV5,280.0,60.0,murthy.png,murthy,MEDIA,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RXu0Ex4myAo,2023-03-17,0.9932034015655518,2952.0,TV5,330.0,3.0,murthy.png,murthy,MEDIA,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
_MSR5LJLGuA,2023-03-17,0.9966303706169128,626398.0,TV5,275.0,434.0,murthy.png,murthy,MEDIA,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fKTDkIeTWXI,2023-03-17,0.991109013557434,7964.0,TV5,165.0,4.0,murthy.png,murthy,MEDIA,,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0CvGYurrYbY,2023-03-18,-0.9604369401931764,2741.0,TV5,260.0,3.0,murthy.png,murthy,MEDIA,,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1hlcJNDVSYw,2023-03-18,0.9897848963737488,304540.0,TV5,280.0,365.0,murthy.png,murthy,MEDIA,,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
hVVKfh6lJ5E,2023-03-19,0.9944128394126892,104294.0,TV5,265.0,114.0,murthy.png,murthy,MEDIA,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fC8koZxQ74g,2023-03-19,-0.9916201829910278,7274.0,TV5,120.0,2.0,murthy.png,murthy,MEDIA,,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1uwBvmlMEZY,2023-03-20,-0.9980748891830444,56689.0,TV5,165.0,41.0,murthy.png,murthy,MEDIA,,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
VK5n8phMrE8,2023-03-21,-0.9981168508529664,34537.0,TV5,99.0,15.0,murthy.png,murthy,MEDIA,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iWpOVQw-UsY,2023-03-21,0.840552568435669,45858.0,TV5,305.0,103.0,murthy.png,murthy,MEDIA,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
urKHdznuPpc,2023-03-21,-0.99736088514328,12871.0,TV5,268.0,29.0,murthy.png,murthy,MEDIA,,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
dCDYl-9t_IU,2023-03-21,-0.992291271686554,2431.0,TV5,110.0,1.0,murthy.png,murthy,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jvi8fKU47S8,2023-03-21,0.980022132396698,5103.0,TV5,95.0,13.0,murthy.png,murthy,MEDIA,,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
QR-leyjBEfE,2023-03-21,-0.9893590211868286,22793.0,TV5,305.0,87.0,murthy.png,murthy,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
sJSrHFn_zKo,2023-03-21,-0.9987221360206604,32582.0,TV5,325.0,54.0,murthy.png,murthy,MEDIA,,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
P3j8haIudzQ,2023-03-21,0.994483768939972,33501.0,TV5,290.0,128.0,murthy.png,murthy,MEDIA,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mvj9esBWnj0,2023-03-22,-0.9983965754508972,2779.0,TV5,270.0,9.0,murthy.png,murthy,MEDIA,,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SEkm4icBl8Y,2023-03-22,-0.9992095232009888,2342.0,TV5,200.0,0.0,murthy.png,murthy,MEDIA,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
